thread_id,full_conversation,total_turns,customer_turns,company_turns,length_bucket,dm_signal,escalation_signal,intent,interaction_type,resolution_status,evaluation_quality
GWR_000104,"Customer: @GWRHelp I have experience awful delays today and it really isn't acceptable. This morning I was delayed about 45 mins from Wolre to bath
GWRHelp: @418625 Hello. Which service did you travel on please? - Jordan
Customer: @GWRHelp GWR ?
GWRHelp: @418625 Can you confirm the departure time from Worle? - Jordan
Customer: @GWRHelp The time it was ment to leave was 6.31 from worle bath direct expected to get in at 7.11 this morning.
Customer: @GWRHelp It was about 20 mins late to worle. Then it stopped at temple meads and they couldn't repair or so had to wait for another train to bath
GWRHelp: @418625 Sorry for the delay, this was five minutes late in to Bath because of an earlier train fault. -Andy
Customer: @GWRHelp It wasn't 5 minutes late",8,5,3,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,unresolved,good_candidate
GWR_000105,"Customer: @GWRHelp what's the point of free WiFi if you can never get on it?! https://t.co/F1MMa2TYhX
GWRHelp: @448658 Sorry for any issues you're having connecting to WiFi Kate, which train are you on? Phil.
Customer: @GWRHelp Was 20.45 PAD to Bristol TM. But I have either not been able to connect or get any internet connection on any train and I travel weekly
GWRHelp: @448658 Hi Kate. Really sorry to hear this. In future please try this landing page to try and connect-  https://t.co/B2cQrLRMTx - Josh
Customer: @GWRHelp Doesn't work... https://t.co/kyrOUQgaiW
Customer: @GWRHelp And neither from my laptop... https://t.co/EF9u002Ccq
GWRHelp: @448658 Sorry to see this. Speed and connectivity is dependent on the mobile signal in the area as well as the number of users at a time. Rach
GWRHelp: @448658 What service are you travelling on? Rach
Customer: @GWRHelp 17.30 from PAD to BRI
GWRHelp: @448658 Thanks for confirming. Have you spoken to onboard staff regarding the WiFi? Rach
Customer: @GWRHelp Wifi never works &amp; I travel to London weekly! Staff always say too many people using it - need to build more capacity as it's useless",11,6,5,,FALSE,FALSE,TECHNICAL / WEBSITE / APP,complaint,unresolved,good_candidate
GWR_000106,"Customer: Thanks for running a 7 coach service this morning @GWRHelp. Totally rammed.
GWRHelp: @331754 Sorry for this Malcolm, which service are you using please? Phil.
Customer: @GWRHelp Left Reading at around 8am. There has been a marked increase in 7 car trains in the last few weeks.
GWRHelp: @331754 Apologies for this. This is due to more trains than usual being in for repair - Josh
Customer: @GWRHelp @331754 Its not ""more than usual"" if its the norm.",5,3,2,,FALSE,FALSE,GENERAL CUSTOMER SERVICE,complaint,unresolved,good_candidate
GWR_000107,"Customer: @GWRHelp c.spa to ldn been told to go b'ham then Euston. Are tickets valid on Virgin trains from Birmingham?
GWRHelp: @386775 Yes ticket acceptance is in place between London Euston and Birmingham on Virgin. Phil.
Customer: @GWRHelp Fab thanks Phil.
GWRHelp: @386775 Not a problem. Phil.",4,2,2,,FALSE,FALSE,BOOKING / TICKETS,question,resolved,good_candidate
GWR_000108,"Customer: @GWRHelp have tkt for swi-pad tonite, how do we get there departing swin approx 2000hrs pls?
GWRHelp: @391968 Hi there. The journey you need to make is pictured here - Josh https://t.co/nuEe7f1FoN",2,1,1,,FALSE,FALSE,ROUTE / TIMETABLE / STATION,question,resolved,good_candidate
GWR_000109,"Customer: Congrats @GWRHelp 4 getting yr IEP trains into service today -  a coffee at B'ham More St this morning is nearest I'll get to GWR today https://t.co/bI9llB9VGj
GWRHelp: @429581 Hi Tim, thanks appreciated! Hope we can welcome you on a brand new train soon! -Andy",2,1,1,,FALSE,FALSE,OTHER,other,resolved,bad_candidate
GWR_000110,"Customer: Sprinting across King’s Cross, I made my connection with seconds to spare. Now to try to recover from the asthma attack courtesy of @GWRHelp
GWRHelp: @373835 Hello Alastair. I am sorry for the late arrival into London Paddington this afternoon. Which service did you travel on please? - Jordan
Customer: @GWRHelp Hi Jordan. The 15:13 from Bath Spa to Paddington, though to be honest it makes little difference. Every train is delayed, these days.
GWRHelp: @373835 My apologies for the disruption recently, this service departed Bristol Temple Meads later due to a train fault. - Jordan
Customer: @GWRHelp Thanks, Jordan. I appreciate that there’s nothing you personally can do about it, but I’m sick to death of the dismal service GWR offer.",5,3,2,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,unresolved,good_candidate
GWR_000111,"Customer: @GWRHelp leaving us minus 2 carriages with 12 people stood in a tiny middle section. Brilliant.
GWRHelp: @579719 Sorry for the discomfort on board Alessia, which service is this please? Phil.
Customer: @GWRHelp 2.18 Bath Spa to London Paddington thanks Phil
GWRHelp: @579719 This service has 8 carriages as scheduled but I apologise for any discomfort on board. Did you make a seat reservation? Phil.",4,2,2,,FALSE,FALSE,GENERAL CUSTOMER SERVICE,complaint,unresolved,good_candidate
GWR_000112,"GWRHelp: Due to a broken down freight train, the line towards London Paddington is blocked. Ticket Acceptance is in place with London Underground any reasonable route, South Western Railway via Basingstoke and Guildford to Waterloo, and Crosscountry Reading to Basingstoke.
Customer: @GWRHelp @GWRHelp any update when the trains to paddington are departing reading?
Customer: @GWRHelp Any ideas on when it will be fixed or moved? Currently on a train back from Bristol and stopped stock still near Newbury apparently because of this. Thanks!
Customer: @GWRHelp Any indication on how long until the line is cleared? Trying to decide to try and find an alternative route from West Drayton
Customer: @GWRHelp Any update?
Customer: @GWRHelp At Slough station, any more news? And what is the terms for compensation? Thanks
GWRHelp: @259491 Hi Michaela. Not yet I'm afraid. You can travel to London via Waterloo from Reading using South Western Railway services. Lewis
Customer: @GWRHelp @GWRHelp any update on eta please.... say at West Drayton and need to decide whether to take an alternate route which will take longer....
Customer: @GWRHelp @259491 The Waterloo line from reading isn’t operating this weekend though? It says we’d have to change at Paddington (which obviously we can’t get to)?
Customer: @GWRHelp Any update when any trains are leaving Paddington? Waiting to get to Bristol and no updates at station and now even the train times have gone offline!
GWRHelp: @259485 The team are en-route to the site to fix asap. Estimated time at the moment is about an hour. - Jordan
Customer: @GWRHelp  https://t.co/op2ZWTxYJD
GWRHelp: @259483 Hi. No estimate at present I'm afraid. Travelling via an alternative route is probably the best option at present. Lewis
GWRHelp: @242981 Hello Ben. Engineers are en-route to the broken down train now to fix. - Jordan
Customer: @GWRHelp Is paddington line clear yet please ?
Customer: @GWRHelp @242981 En-route or there? Matey in the announcers box at Paddington has been telling us he’s been there the last hour. So which is it?
Customer: @GWRHelp What’s the update please? Can’t get on any alternative route at Reading as it’s rammed
GWRHelp: @259984 Engineers are working to fix this now, Harry. What are the journey details please? - Jordan
Customer: @GWRHelp How does one knackered freight train bring all the lines into and out of Paddington to a halt?
GWRHelp: @259499 Hello Kim. Engineers are working to fix this now, please travel via an alternative route at the moment. - Jordan
Customer: @GWRHelp Currently at Reading station. Do you know when the next station to Paddington will be?
GWRHelp: @259492 @259491 You will need to change at Guildford for a service to Waterloo. Lewis
GWRHelp: @259976 Hello Denis. Disruption is expected until 1830. You may also travel from London Waterloo and change at Reading. - Jordan
Customer: @GWRHelp Not sure how that helps as all trains from Reading to Bristol surely originate from temple meads and show as cancelled!
Customer: @GWRHelp I meant originate from Paddington
Customer: @GWRHelp Stuck at Paddington wanting to go to goring  ? Stick or go to waterloo
GWRHelp: @148384 Hello Janet. Not at the moment, disruption expected until 1830. - Jordan
Customer: @GWRHelp Hi, I have an advance single for the 2004 from slough to Plymouth via reading. In view of the issues tonight can this ticket be used on an earlier train from reading to Plymouth? (And are the trains from reading to the sw running?)
Customer: @GWRHelp So now we’re terminating at reading - how do I get to London??
GWRHelp: @259970 Hello Niki. You can travel into London Waterloo or Marylebone. - Jordan
GWRHelp: @259968 Hello Mike. We would usually have other lines available to us although upgrade work is taking place. - Jordan
Customer: @GWRHelp Hi Jordan, I have got a bus to complete my journey. Will I be able to claim any compensation? Thanks
Customer: @GWRHelp Here's a revolutionary idea- any chance of a replacement bus for those travelling psr reading? Currently looking at a 5hr journey if we take the recommended route all round the houses...
GWRHelp: @260489 Hello Niala. Disruption is expected until 1830. You may also travel into London Marylebone and Waterloo. - Jordan
Customer: @GWRHelp The queue to change tickets is abysmal,if I go to the station tomorrow can I change my ticket to a route tomorrow instead of waiting in the hell that is Paddington tonight? Thanks 🙏🏻
GWRHelp: @260487 Hi Sara. We always look at this possibility but can't always arrange due to availability. Lewis
Customer: @GWRHelp So you have no trains AND no buses running? Good job you're a transport company 👍🏻
Customer: @GWRHelp This has meant that what should have been a 2.5 hour journey will now be close to 5. Can you advise how I can get a refund on my tickets??
Customer: @GWRHelp No contingency though. Poor planning!
GWRHelp: @260483 Hi Tori. Apologies for the disruption. A compensation claim  for the delay can be made here: https://t.co/kZncdam7bx. Lewis
Customer: @259968 @GWRHelp What contingency could they have right now?
Customer: @122146 @GWRHelp @242981 Engineers got sent when I was first at Paddington at 3:30 - Everyone’s been sat on the floor for over two hours with staff not having a clue what’s been going on...
Customer: @GWRHelp Thanks. However there is no way of getting to these stations directly. We have to get another train to Basingstoke then to Waterloo. Yet the trains are too packed for most people to get on. We've been at Reading station for over an hour with no available trains.
Customer: @GWRHelp Any update on when the line will reopen to London Paddington? Also why when there is more than one line does a broken down train  close all the lines?
Customer: @GWRHelp @259485 Apparently they said that 2 hours ago.
Customer: @259481 @122146 @GWRHelp @242981  https://t.co/GcKptQxxDi
Customer: @259125 @259968 @GWRHelp Buses
GWRHelp: @259976 Some services are terminating at Reading and working back to Bristol. - Jordan
Customer: @GWRHelp Thanks. I bought two tickets for myself and another person - they obviously have different ticket numbers but my contact details will be the same for both. Is that ok?
Customer: @131631 @259968 @GWRHelp They can't have buses at the ready at any point in time incase something goes tits up. Sourcing buses for the amount of passengers that exist on this route would also take hours, as availability from bus companies is severely limited.
Customer: @GWRHelp I’ve met 7 lovely people and we’re getting a cab to London from Reading. Where shall I send my expenses? https://t.co/snRrEdF7a0
GWRHelp: @260247 Hello Andrew. Please travel from London Waterloo. - Jordan
Customer: @GWRHelp And are there trains from reading to goring on Thames ?
Customer: @GWRHelp Trying to get back to the south-west (taunton) from Paddington. Can you tell us what will be the best option please?
Customer: @GWRHelp  planning alternative arrangements. Will my ticket be valid tomorrow?
GWRHelp: @260839 Hi. Tickets dated today will be accepted tomorrow. Lewis
Customer: @259125 @259968 @GWRHelp When you have only two lines working yes you can. Other rail companies manage this too. I know a thing or two about it and reading buses could easily get people in within a couple of hours. They knew they had a single point of failure
Customer: @GWRHelp Why has this apparently only just been conveyed to our driver? Had we known this before we set out on our journey, we could have planned accordingly. Instead, we have stopped in the middle of nowhere with no real information.
Customer: @GWRHelp @259976 They bloody better be. Im going from Waterloo via Basingstoke to Reading.
Customer: @GWRHelp Also - please stop telling people to go to Waterloo. There are no trains there from Reading today.
GWRHelp: @260837 Hello Paul. yes, you may travel at an earlier time and via any reasonable route. - Jordan
GWRHelp: @259485 Hello Gemma. You can change at Reading for trains to London Waterloo and Marylebone. - Jordan
Customer: @GWRHelp @260837 Just turn up and get on one and then defy the guard to argue with you. Assuming you can actually find any staff. They’ll all be “out of position” because of the delays
Customer: @GWRHelp @259485 Pardon?! Marylebone from reading? When did that service start?
Customer: @GWRHelp @259485 @27663 Good luck!
Customer: @259486 @GWRHelp @259485 Is that a diversion that is being put on? Where can we access info about this?
Customer: @259487 @GWRHelp @259485 It doesn’t exist. From reading, you either have to get an Oxford train or a Basingstoke train and change at either station for london. They’re saying that tickets are valid
Customer: @GWRHelp do we get refund if delayed due to the freight train?
GWRHelp: @260833 Hi Janice. Apologies for the disruption. What type of ticket do you have? Lewis
Customer: @GWRHelp Thanx for prompt reply - 1st advance single Bath to London
GWRHelp: @260833 You can claim compensation. This can be done via the webform here: https://t.co/kZncdam7bx. Lewis
GWRHelp: @261216 Hello Rebecca. Tickets valid today will be accepted tomorrow. - Jordan
Customer: @260487 @GWRHelp Drivers on rest, had a few beers can’t work? Busy with families? Sunday is a difficult day. Would you go in if work rang you now?
Customer: @124607 @GWRHelp I'm sure all these people would love to spend Sunday evening with their family and beers too, but unfortunately have been stuck here for 3 hrs. Maybe even a work emergency they can't get to? Don't offer services on a sunday if you can't deliver it due to staff constraints... https://t.co/TkBn1ll6Va
GWRHelp: @261213 Hello Peter. We are expecting disruption until 2100 at the moment. - Jordan
Customer: @GWRHelp Ive had to get a train from Reading to Basingstoke - rammed, standing room only and now a train from Basingstoke to Waterloo (sat on the floor as my sprained ankle can’t take it anymore!). Compensation claim is IN!
Customer: @260487 @133437 @124607 @GWRHelp Where's that?
Customer: @251821 @133437 @124607 @GWRHelp London Paddington. All services have been cancelled for the last 3 hrs
GWRHelp: @261205 Hello Andy. We don't usually compensate for a taxi, you can submit the claim to __email__. - Jordan
GWRHelp: @260247 Hi Andrew. There are services running from Reading to Goring &amp; Streatley. Lewis
GWRHelp: @261590 Hi. You can travel via London Waterloo via Basingstoke and Reading. If you can travel tomorrow instead, tickets dated today will be accepted. Lewis
GWRHelp: @261581 Hi Laura. Apologies for the disruption. There aren't direct services, you would need to change at Guildford or Basingstoke. Lewis
Customer: @GWRHelp Thank you so much,👍🏻 you must be dealing with a tonne of complaints so I appreciate your swift reply 🙌🏻
GWRHelp: @261216 You're most welcome, Rebecca! We are a little busy :) - Jordan
Customer: @259125 @131631 @GWRHelp My point is that risking the entire West of England network for a Sunday on a single point of failure without contingency is inept management.
Customer: @GWRHelp Jokes bruv, just like the contingency plan for 1 broken down train. Creating hassle, cost and confusion for 1000s.
Customer: @GWRHelp @259492 @259491 I think the confusion Lewis was in you saying ""from Reading using South Western Railway"", instead of GWR to Guildford, then SWR?
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan
GWRHelp: nan",119,58,61,,FALSE,FALSE,OTHER,other,unresolved,bad_candidate
GWR_000113,"Customer: @GWRHelp order 2x lots of tickets online on 29/09/2017 and still not arrived, what should I do ??
GWRHelp: @363960 Hi Michael. What is your booking reference please? - Josh
Customer: @GWRHelp Have replied privately",3,2,1,,FALSE,FALSE,BOOKING / TICKETS,question,unresolved,good_candidate
GWR_000114,"Customer: @GWRHelp is the 06:28 from didcot-Pad cancellation a regular thing now? 3 times in 2 weeks. 6:47 really busy.
GWRHelp: @384297 Apologies Konrad, this train has been cancelled because of a broken down train earlier today. Phil.
Customer: @GWRHelp 4 out of last 10 work days service cancelled.broken train again? That’s 40% failure rate for this service and no refund  for season tickets
GWRHelp: @384297 Hi Konrad. Apologies its been cancelled again. This was due to a delay at the depot. Lewis
Customer: @GWRHelp How many more times will you make me late for work with this?No tweet ancmnt either.I don’t buy your reason for cancellation  either.
GWRHelp: @384297 Hello Konrad. We Tweet when there is disruption to a number of services. Apologies for the cancellation, this is due to a train fault. - J",6,3,3,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,unresolved,good_candidate
GWR_000115,"Customer: Here at Bristol for the @GWRHelp 0600 to Padd. The first public run of @154173 IEP Class 800s. https://t.co/QUyRE0tVs1
GWRHelp: @315824 @154173 Hi Richard, hope you like it! #GWRNewTrains -Andy
Customer: @GWRHelp @315824 @154173 A sign of things to come......25 late off Bristol TM
GWRHelp: @413507 @315824 @154173 There were some issues with departure, but thankfully all running fine now. Phil.
GWRHelp: nan
GWRHelp: nan",6,2,4,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,resolved,good_candidate
GWR_000116,"Customer: @GWRHelp how can you tell passengers at Bristol that the 17:22 won’t be stopping at Bath due to the short formation of the train, but it does actually stop there. Deliberately lying to customers diverting them to the 17:30 Paddington service. What a disgrace. #gwr
GWRHelp: @459308 Hi Ian. We do advise customers to catch the Paddington service at 1730 as it is a HST so it has many more carriages than the 1722. Apologies if you were provided with incorrect information. Rachel
Customer: @GWRHelp I totally understand what you were trying to do, but you deliberately lied. You told passengers that the train would not stop at Bath when it was always going to. How does that fit with your passenger charter? #gwr
GWRHelp: @459308 We will deal with this internally. So sorry for this. Rachel
GWRHelp: nan",5,2,3,,FALSE,FALSE,GENERAL CUSTOMER SERVICE,complaint,unresolved,good_candidate
GWR_000117,"Customer: @GWRHelp hi im trying to plan my trip to London on 18th nov from Cardiff and coming back on 19th. Nov. You still unsure re engineer work?
GWRHelp: @171618 Hi Jeff. Where are you travelling to please? - Josh
Customer: @GWRHelp Sorry paddington
GWRHelp: @171618 Thanks Jeff. High-speed services on that route will divert through Gloucester; adding about 40 minutes to the total journey - Josh
Customer: @GWRHelp This this is for Saturday and Sunday?
GWRHelp: @171618 Hi Jeff. Journey times are extended for both days that weekend. Lewis
Customer: @GWRHelp Thanks",7,4,3,,FALSE,FALSE,TRAIN / SERVICE INFORMATION,question,resolved,good_candidate
GWR_000118,"Customer: @GWRHelp Hey! The last couple of days the 5.15 pm service from Oldfield Park to Gloucester has had three carriages instead of the usual two. Thank you, it's a massive improvement! Can I expect this to be the new norm? 🤞
Customer: @726978 @GWRHelp That used to make my day when I was commuting. So much better.
Customer: @58063 @GWRHelp You can say that again. Today I even have a seat, two days ago several passengers had to wait for the next train (in an hour) while the rest of the passengers got to enjoy an involuntary group cuddle!
GWRHelp: @726978 @58063 Hello Alex. Great to hear! The service has been short-formed recently due to repair work. - Jordan
Customer: @GWRHelp It's back down to 2 today. More repairs happening?
GWRHelp: @726978 Hi Alex. It is, sorry for the busy conditions. More carriages are undergoing maintenance repairs. This route is set to see more capacity in place from January 2018. Rach
Customer: @GWRHelp Thanks for the update, appreciate it. Can I expect a 2-carriage service until next year?
GWRHelp: @726978 We'll continue to allocate available carriages to accommodate demand as best we can until the new trains arrive, but we can't confirm how many carriages will run on a specific service until on the day. Phil.
GWRHelp: nan
GWRHelp: nan",10,5,5,,FALSE,FALSE,TRAIN / SERVICE INFORMATION,question,unresolved,good_candidate
GWR_000119,"Customer: Why do I get this bizarre awful web app in place of the native app when I search for trains sometimes? @GWRHelp
GWRHelp: @145787 Hello Jon. Could you send me a screenshot please of the webpage in the app? I'll feedback to the team. - Jordan
Customer: @GWRHelp It’d be helpful if it didn’t default to invalid terms. Arrive before makes no sense at all. Thanks https://t.co/Jcq46y4GPE
GWRHelp: @145787 Thank you, I'll let the team know to look into. - Jordan",4,2,2,,FALSE,FALSE,TECHNICAL / WEBSITE / APP,complaint,unresolved,good_candidate
GWR_000120,"Customer: @GWRHelp Hey! Need to get back from Gatwick Tiz Dorking. Previous 2 trains cancelled. Any advice on best way to get back home?
GWRHelp: @293342 Hi Karianne. Apologies for the cancellations. The 16:03 service is the next one due to run. Lewis
Customer: @GWRHelp Any idea how likely it is to be cancelled? I’ve just been chucked off a train last minute as it’s no longer calling at Redhill.... just want to get home.
GWRHelp: @293342 It's been cancelled (only running from Redhill) now I'm afraid. There's a 16:08 service to Redhill. Lewis",4,2,2,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,question,unresolved,good_candidate
GWR_000121,"Customer: @GWRHelp Hi, what platform is the 9.37 train from Slough to Reading?
GWRHelp: @295443 Hello. This is due to depart Platform 2. - Jordan
Customer: @GWRHelp thank you :) could you also tell me which platform i will be pulling up to at Reading? And which platform is to Gloucester (10.03)
GWRHelp: @295443 You should have arrived into Platform 9 and departing from Platform 9. - Jordan",4,2,2,,FALSE,FALSE,ROUTE / TIMETABLE / STATION,question,resolved,good_candidate
GWR_000122,"Customer: @GWRHelp Will the 17.48 from Cheltenham Spa to Great Malvern be running? Currently delayed and slightly concerned!
GWRHelp: @326652 Hi Jon. The train is currently 26 minutes late but is running. Apologies for the delay to your day - Josh",2,1,1,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,question,unresolved,good_candidate
GWR_000123,"Customer: @GWRHelp yep ticket machine at melksham is out of service again
GWRHelp: @414409 Hi Pete. Sorry for this. I will report it right away. Do you have pre-purchased tickets? Rach",2,1,1,,FALSE,FALSE,BOOKING / TICKETS,complaint,unresolved,good_candidate
GWR_000124,"Customer: @GWRHelp fare jumpers currently hiding in loos, coach 6or 7, 17:10 from Burnham to paddington
GWRHelp: @651521 Hi Peter. Thanks for letting us know. I'll pass this on now. Natalie",2,1,1,,FALSE,FALSE,GENERAL CUSTOMER SERVICE,request,resolved,bad_candidate
GWR_000125,"Customer: Going to Bristol. Seat reservation for carriage C. There is no carriage C. What's that about @GWRHelp?
GWRHelp: @799654 Which service are you travelling on please? - Jordan
Customer: @GWRHelp 9.15 to Cardiff
GWRHelp: @799654 Reservations for Coach C are in Coach F today due to maintenance work being carried on the carriage. - Jordan
Customer: @GWRHelp Well it would have been helpful to tell people that. No announcement at station or in train.
GWRHelp: nan
GWRHelp: nan",7,3,4,,FALSE,FALSE,TRAIN / SERVICE INFORMATION,question,unresolved,good_candidate
GWR_000126,"Customer: @GWRHelp thanks for wrongly advertising 17:57 Reading to Slough. Ended up in London with quite a few others. Not happy not acceptable.
GWRHelp: @351944 Sorry to hear this Lynda, I can see the 1757 did call at Slough. Could you explain what happened? Phil.
Customer: @GWRHelp Really? Tell the other people told at Paddington late runner put ahead. Not what it said on screens at top of stairs
GWRHelp: @351944 Apologies for the confusion this evening Lynda. Have you reached your destination? Rach
Customer: @GWRHelp Finally. Although missed appt due to this.",5,3,2,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,unresolved,good_candidate
GWR_000127,"Customer: @9540 just waiting for the 1754 from Swindon to leave. It's possible the doors might close. #overcrowding
GWRHelp: @419713 Hi Mark. Sorry for the crowding. I shall log your feedback. James
Customer: @GWRHelp It was 3yrs ago &amp; this thread had @gwrhelp trailing new trains for Swindon-&gt;chelt. New trains here now, but just as bloody overcrowded
GWRHelp: @419713 Hello Mark. Our new trains are in operation between Paddington and Bristol/ South Wales but not Cheltenham currently. - Jordan
Customer: @GWRHelp for an old train it’s impressively new and shiny, even got that new train smell. I’ll be more patient tho
GWRHelp: @419713 It might be one of our refurbished trains, sorry for the busy conditions this evening. - Jordan",6,3,3,,FALSE,FALSE,GENERAL CUSTOMER SERVICE,complaint,unresolved,good_candidate
GWR_000128,"Customer: @GWRHelp why has the 8.22 from Taplow been late every day since you changed the time from 8.18? I assumed you did that so it didn’t look as late (always arrived after 8.20 anyway!) but you’ve made it way worse somehow?!
GWRHelp: @282465 Hi Alex. Sorry for the frequent delays you experience. I understand this is disappointing. I can't see what is delaying this service today just yet I'm afraid. Natalie",2,1,1,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,unresolved,good_candidate
GWR_000129,"Customer: After a full working day, this is turning out to be a n'mare journey. @GWRHelp - what's going on with the line to Taunton? Im cold n tired
GWRHelp: @667713 Hi Denise. What train are you travelling on? Lewis
Customer: @GWRHelp - delayed 20.35 from Paddington. Train manager doing a sterling job of keeping us posted and walking the train. Still a pain tho!
GWRHelp: @667713 Hi Denise. Really sorry for the delay this evening but I'm glad to hear my colleague is doing a great job - Josh",4,2,2,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,unresolved,good_candidate
GWR_000130,"Customer: Felly @GWRHelp maw dwyiethrwydd yn iawn yng Nghernyw a Llundain (gorsaf Southall) ond nid yng Nghymru. Pam ydych ein trin ni fel ail-ddosbarth? @95967 https://t.co/AWsjHRMPV4
GWRHelp: @705807 @95967 Hello David. We are proud to serve our customers in Wales and operate the named 'Welshman' train. Stations in South Wales are managed by @120244 - Jordan https://t.co/flSlE8lpMj
Customer: @GWRHelp @95967 @120244 Chi wedi methu'r pwynt yn llwyr Jordan bach! O'n i'n sôn am yr awydd am ddwyieithrwydd yn cyffredinol. Dydy'r Welshman ddim yn gair Cymraeg. A'r ffaith bod @120244 wedi hoffi'ch ateb yn gweud y cyfan!
Customer: @705807 @GWRHelp @95967 Haia David. Flin am unrhyw gamddealltwriaeth. 'Dyn ni wedi ymrwymo i ddarparu gwybodaeth yn y Gymraeg. Mae gwybodaeth yn ein Siarter - https://t.co/rDiGQr96mi ^Nia
GWRHelp: @705807 @95967 @120244 We operate trains across a wide part of the country that has diverse languages which we embrace where practically possible. This is why we are proud to have named a service 'Y Cymro'. - Jordan",5,3,2,,FALSE,FALSE,GENERAL CUSTOMER SERVICE,complaint,unresolved,good_candidate
GWR_000131,"Customer: @GWRHelp fantastic new experience on #newgwrtrains, first its 20+ mins late out of Paddington and then it breaks down at reading
GWRHelp: @157027 Hi Fabio. I'm so sorry about this. I appreciate this is disappointing. We will rectify this issue as soon as we can. Natalie
GWRHelp: nan",3,1,2,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,unresolved,good_candidate
GWR_000132,"Customer: @GWRHelp a colleague of mine had his train cancelled, then travelled out on another one which was constantly delayed due to one engine, most of the journey he had to stand.
How does he claim compensation if his ticket was taken by the barrier?
GWRHelp: @458764 What journey was he making please? Rachel
Customer: @GWRHelp I was told London Paddington to Bristol Temple Meads 23rd November 18:45
GWRHelp: @458764 Did he book the ticket online? Rachel
Customer: @GWRHelp It was booked through a travel booking agency
GWRHelp: @458764 Does he have the receipt/proof of purchase of the train booking? Rachel
Customer: @GWRHelp Yeh an email confirmation he'll have from the booking company
GWRHelp: @458764 If he was delayed by an hour or more, he can send full details along with a photo of the email booking confirmation to our Customer Support team at: __email__. Rachel
Customer: @GWRHelp Thank you Rachel
GWRHelp: @458764 No problem William. Rachel",10,5,5,,FALSE,FALSE,REFUND / COMPENSATION,question,resolved,good_candidate
GWR_000133,"Customer: @GWRHelp Not a great start for these new trains guys. 0700 from Padd to Bristol. Late from the depot again. Last time it was only 5 coaches. 8.17 at CPM was rammed full already.
Customer: @GWRHelp Which one will get here first Lol.. . https://t.co/uygi3dsVjE
GWRHelp: @232585 Sorry for the delay this morning Darren, can I help with any journey info? Phil.
Customer: @GWRHelp I'm on the 0843 out CPM now. Late and cold. But then I'm not the only one. Puzzled wrt what happened to the previous train?
GWRHelp: @232585 The 07:00 was late leaving Paddington as they were late from the depot and then further delayed at Reading due to a minor technical fault. -Andy",5,3,2,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,unresolved,good_candidate
GWR_000134,"Customer: @GWRHelp Why has the 6:44 from Reading to London been cancelled again? Twice this week !!
GWRHelp: @260248 Hi Paul. I'm very sorry about this. This has been cancelled because of a fault on this train. Natalie",2,1,1,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,question,unresolved,good_candidate
GWR_000135,"Customer: ""Congestion""? So we left on time and all the trains are passing us in &amp; out of PAD. Not looking forward to another missed connection. 18:42 to MAI @GWRHelp
GWRHelp: @256812 Hi Lorri. Sorry for the delay this evening. What connection are you looking to make? Rach
Customer: @GWRHelp Bourne End connection
GWRHelp: @256812 We always look to hold connecting services if operationally possible but sometimes we simply can't I'm afraid. Rach
Customer: @GWRHelp Appreciate that but now the straight through trains have gone connections are being missed more often than not. Wasted return ticket + taxi cost #nothappy
GWRHelp: @256812 Sorry for the delay this caused Lorri. I can appreciate this is frustrating. Rach",6,3,3,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,unresolved,good_candidate
GWR_000136,"Customer: @GWRHelp  every single time the train is delayed it gets terminate at Shrub Hill yet they never tell us before we board the train. (2/2)
GWRHelp: @531370 Hi Robyn. Really sorry for this. This isn't something that will always be known in advance - Josh",2,1,1,,FALSE,FALSE,TRAIN DELAY / CANCELLATION,complaint,unresolved,good_candidate
